name,rating,review_text,aspect1,aspect2,aspect3,idx,mecab_token,komoran_token,okt_token
설하담,3,한 달 사용기 막걸리 중에서는 가격이 꽤 있는 편이고 패키지 등 고급스러운 느낌을 줍니다 맛은 단맛이 많아 개인적인 취향과는 조금 맞지 않았으나 특별한 날에 즐겨볼 수 있는 술이라고 생각합니다,price,package,specific_flavor_smell,215860,"['한', '달', '사', '용기', '막걸리', '중', '가격', '꽤', '있', '편', '이', '패키지', '등', '고급', '스러운', '느낌', '줍니다', '맛', '단맛', '많', '개인', '인', '취향', '조금', '맞', '않', '특별', '한', '날', '즐겨볼', '수', '있', '술', '이', '생각', '합니다']","['한', '달', '사용', '이', '막걸리', '중', '가격', '꽤', '있', '편', '이', '패키지', '등', '고급', '느낌', '주', '맛', '단맛', '많', '개인', '이', '취향', '조금', '맞', '않', '특별', '날', '즐기', '보', '수', '있', '술', '이', '생각']","['한', '달', '사', '용기', '막걸리', '중', '에서는', '가격', '이', '꽤', '있는', '편이', '고', '패키지', '등', '고급스러운', '느낌', '을', '줍니다', '맛', '은', '단맛', '이', '많아', '개인', '적', '인', '취향', '과는', '조금', '맞지', '않았으나', '특별한', '날', '에', '즐겨', '볼', '수', '있는', '술', '이라고', '생각', '합니다']"
양주도가,2,재구매 첫 번째 구매 후 깔끔함에 스파쿨링 한 맛이 딱 조아서 재구매했는데 ㅜㅜ미묘하게 처음 그 맛이 아니네요 요번 거는 별로네요 ㅜㅜ 단골 하려 했는데 맛이 일정했으면 좋겠네요,specific_flavor_smell,abstract_flavor_smell,,243700,"['재', '구매', '첫', '번', '구매', '후', '깔끔', '함', '스파쿨', '한', '맛', '딱', '조', '재', '구매', '했', '처음', '그', '맛', '아니', '요번', '거', '별로', '네요', '단골', '하', '했', '맛', '일정', '했', '좋']","['재', '구매', '첫', '번', '구매', '후', '깔끔', '스파', '쿠', '링', '한', '맛', '딱', '조', '아서', '재', '구매', '처음', '그', '맛', '아니', '요번', '것', '별로', '단골', '하', '하', '맛', '일정', '좋']","['재구매', '첫', '번째', '구매', '후', '깔끔함에', '스파', '쿨링', '한', '맛', '이', '딱', '조아서', '재구매', '했는데', '미묘하게', '처음', '그', '맛', '이', '아니네요', '요', '번', '거', '는', '별로', '네', '요', '단골', '하려', '했는데', '맛', '이', '일정했으면', '좋겠네요']"
1932포천일동막걸리,4,한 달 사용기 그냥 먹기에는 좀 특이한 보통 막걸리랑은 다른 근데 섞어서 칵테일로 먹으면 맛있어요 진토닉에 타 먹으니 맛있어요,harmony_with_others,,,91403,"['한', '달', '사용', '그냥', '먹', '좀', '특이', '한', '보통', '막걸리', '다른', '섞', '칵테일', '먹', '맛있', '진', '토닉', '타', '먹', '맛있']","['한', '달', '사용', '이', '그냥', '먹', '좀', '특이', '보통', '막걸리', '다른', '섞', '칵테일', '먹', '맛있', '지', '토닉', '타', '먹', '맛있']","['한', '달', '사', '용기', '그냥', '먹기', '에는', '좀', '특이한', '보통', '막걸리', '랑은', '다른', '근데', '섞어서', '칵테일', '로', '먹으면', '맛있어요', '진토닉', '에', '타', '먹으니', '맛있어요']"
복순도가,1,상한 건지 이전에 맛봤던 거랑 너무 다릅니다 선물까지 하고 했는데 한잔하고 버렸네요 ㅠㅠ,freshness,,,13513,"['상한', '건지', '이전', '맛봤', '거', '너무', '다릅니다', '선물', '하', '했', '한잔', '버렸']","['상하', '걸', '이전', '맛', '보', '것', '너무', '다르', '선물', '하', '하', '한잔', '버리']","['상한', '건지', '이전', '에', '맛봤던', '거', '랑', '너무', '다릅니다', '선물', '까지', '하고', '했는데', '한잔', '하고', '버렸네요']"
영월 동강 더덕주,4,빠른 배송이 아주 좋습니다,delivery,,,259143,"['빠른', '배송', '아주', '좋']","['빠르', '배', '송이', '아주', '좋']","['빠른', '배송', '이', '아주', '좋습니다']"
고창명산품복분자주,4,재구매 매달 주문해서 잘 먹고 있습니다,none,,,71641,"['재', '구매', '매달', '주문', '해서', '잘', '먹', '있']","['재', '구매', '매달', '주문', '잘', '먹', '있']","['재구매', '매달', '주문', '해서', '잘', '먹고', '있습니다']"
팔팔양조장,4,맛있어요 깔끔하고 부드럽습니다,abstract_flavor_smell,,,223891,"['맛있', '깔끔', '부드럽']","['맛있', '깔끔', '부드럽']","['맛있어요', '깔끔하고', '부드럽습니다']"
술샘,2,그냥 평범하네요,none,,,252447,"['그냥', '평범']","['그냥', '평범']","['그냥', '평범하네요']"
제주 고소리술 익는집,3,좋아요 좋아요 굿 너무 좋아요,none,,,146203,"['좋', '좋', '굿', '너무', '좋']","['좋', '좋', '굿', '너무', '좋']","['좋아요', '좋아요', '굿', '너무', '좋아요']"
내변산 양조장,1,한 달 사용기 진로 포도주 나 이거나 별 차이를 못 느끼겠어요,none,,,235820,"['한', '달', '사', '용기', '진로', '포도주', '나', '이거', '별', '차이', '못', '느끼']","['한', '달', '사용', '이', '진로', '포도주', '나', '이것', '별', '차이', '못', '느끼']","['한', '달', '사', '용기', '진로', '포도주', '나', '이', '거나', '별', '차이', '를', '못', '느끼겠어요']"
이상재명가 한산소곡주,5,지인 추천으로 마셨는데 인생 술어 되었네요 선물로 좋은 분들 드리려고 또 주문합니다 저도 계속 주문해서 마시고요,none,,,134305,"['지인', '추천', '마셨', '인생', '술어', '되', '선물', '좋', '분', '드리', '또', '주문', '합니다', '저', '계속', '주문', '해서', '마시']","['지인', '추천', '마시', '인생', '술어', '되', '선물', '좋', '분', '드리', '주문', '저', '계속', '주문', '마시', '고요']","['지인', '추천', '으로', '마셨는데', '인생', '술어', '되었네요', '선물', '로', '좋은', '분들', '드리려고', '또', '주문', '합니다', '저', '도', '계속', '주문', '해서', '마시고요']"
술샘,2,목 넘김은 부드러워요 아 쉽지만 기대한 만큼의 맛은 아닌 것 같아요 빨간색이어서 왠지 과일 향도 날 것 같다고 생각했는데 오히려 약간 씁쓸한 맛이 나고 청량하기보다는 묵직한 느낌이에요 도 수 높은 술 좋아하시는 분들한테는 괜찮을 것 같아요,abstract_flavor_smell,specific_flavor_smell,,136883,"['목', '넘김', '부드러워', '쉽', '기대', '한', '만큼', '맛', '아닌', '것', '같', '빨간색', '이', '왠지', '과일', '향도', '날', '것', '같', '생각', '했', '약간', '씁쓸', '한', '맛', '나', '청량', '묵직', '한', '느낌', '이', '도', '수', '높', '술', '좋', '하', '분', '괜찮', '것', '같']","['목', '넘기', '부드럽', '쉽', '기대', '만큼', '맛', '아니', '것', '같', '빨간색', '이', '왠지', '과일', '향도', '날', '것', '같', '생각', '약간', '씁쓸', '맛', '나', '청량', '묵직', '느낌', '이', '도', '수', '높', '술', '좋아하', '분', '괜찮', '것', '같']","['목', '넘김', '은', '부드러워요', '아', '쉽지만', '기대한', '만큼의', '맛', '은', '아닌', '것', '같아요', '빨간색', '이어서', '왠지', '과일', '향', '도', '날', '것', '같다고', '생각', '했는데', '오히려', '약간', '씁쓸한', '맛', '이', '나고', '청량하기보다는', '묵직한', '느낌', '이에요', '도', '수', '높은', '술', '좋아하시는', '분', '들', '한테', '는', '괜찮을', '것', '같아요']"
배상면주가 고창LB,3,상품은 친절하게 고급에 이에 캡에 잘 포장되어 왔으나 잔치하려고 개봉한 시점에도 자기 중간 부분과 하단 부분이 어느 시점에 파손된 지는 정확하지 않지만 파손이 되어 있었습니다,package,,,187332,"['상품', '친절', '고급', '이', '캡', '잘', '포장', '왔으나', '잔치', '개봉', '한', '시점', '자기', '중간', '부분', '하단', '부분', '어느', '시점', '파손', '된', '지', '정확', '않', '파손', '되', '있']","['상품', '친절', '고급', '이', '캡', '잘', '포장', '오', '잔치', '개봉', '시점', '자기', '중간', '부분', '하', '부분', '어느', '시점', '파손', '지', '정확', '않', '파손', '되', '있']","['상품', '은', '친절하게', '고급', '에', '이', '에', '캡', '에', '잘', '포장', '되어', '왔으나', '잔치', '하려고', '개봉', '한', '시점', '에도', '자기', '중간', '부분', '과', '하단', '부분', '이', '어느', '시점', '에', '파손', '된', '지는', '정확하지', '않지만', '파손', '이', '되어', '있었습니다']"
이상재명가 한산소곡주,5,항상 깊은 막과 변함없는 맛 때문에 반해서 일 년에 몇 번씩 구매합니다 특히 명절에는 무조건 구매합니다,abstract_flavor_smell,,,129926,"['항상', '깊', '막', '변함없', '맛', '때문', '반해서', '일', '년', '몇', '번', '구매', '합니다', '특히', '명절', '무조건', '구매', '합니다']","['항상', '깊', '막', '변함없', '맛', '때문', '반하', '일', '년', '몇', '번', '구매', '특히', '명절', '무조건', '구매']","['항상', '깊은', '막', '과', '변함', '없는', '맛', '때문', '에', '반해서', '일', '년', '에', '몇', '번', '씩', '구매', '합니다', '특히', '명절', '에는', '무조건', '구매', '합니다']"
복순도가,4,첫 잔은 너무 맛있는데 단맛이 강하다 보니 많이 먹게 되진 않네요,specific_flavor_smell,,,44710,"['첫', '잔', '너무', '맛있', '단맛', '강하', '보', '많이', '먹', '되', '진', '않']","['첫', '잔', '너무', '맛있', '단맛', '강하', '보니', '많이', '먹', '되', '않']","['첫', '잔', '은', '너무', '맛있는데', '단맛', '이', '강하다', '보니', '많이', '먹게', '되진', '않네요']"
한강주조,2,한 달 사용 기술이 너무 달아요 아쉬움,specific_flavor_smell,,,47725,"['한', '달', '사용', '기술', '너무', '달', '아쉬움']","['한', '달', '사용', '기술', '너무', '달', '아쉬움']","['한', '달', '사용', '기술', '이', '너무', '달아요', '아쉬움']"
소백산와인,2,포도씨 씹는 떫음과 텁텁함 그래도 익숙해지면 포도 향이 좋음,specific_flavor_smell,abstract_flavor_smell,,104537,"['포도', '씨', '씹', '떫', '텁텁', '함', '그래도', '익숙', '해', '지', '포도', '향', '좋']","['포도', '씨', '씹', '떫', '텁텁', '익숙', '지', '포도', '향', '좋']","['포도', '씨', '씹는', '떫음', '과', '텁텁함', '그래도', '익숙해지면', '포도', '향', '이', '좋음']"
대한주조,5,일반 막걸리보다 목 넘김도 좋고 맛도 좋아요,abstract_flavor_smell,,,151510,"['일반', '막걸리', '목', '넘김', '좋', '맛', '좋']","['일반', '막걸리', '목', '넘기', '좋', '맛', '좋']","['일반', '막걸리', '보다', '목', '넘김', '도', '좋고', '맛', '도', '좋아요']"
배금도가,3,한 달 사용기 Goodgoodgood,none,,,218726,"['한', '달', '사용', 'Goodgoodgood']","['한', '달', '사용', '이', 'Goodgoodgood']","['한', '달', '사', '용기', 'Goodgoodgood']"
고창명산품복분자주,2,제품 도착 시 박스가 찢어져서 도착함 복분자가 담긴 케이스도 찢어짐 첫 주문이었는데 마음이 아프네요,abstract_flavor_smell,,,67518,"['제품', '도착', '시', '박스', '찢어져서', '도착', '함', '복분자', '담긴', '케이스', '찢어짐', '첫', '주문', '이', '마음', '아프']","['제품', '도착', '시', '박스', '찢어지', '도착', '복', '분자', '담기', '케이스', '찢어지', '첫', '주문', '이', '마음', '아프']","['제품', '도착', '시', '박스', '가', '찢어져서', '도착', '함', '복분자', '가', '담긴', '케이스', '도', '찢어짐', '첫', '주문', '이었는데', '마음', '이', '아프네요']"
오미나라,5,하이볼 너무 맛있고 음식에 곁들이기보다는 치즈나 과일로 간단하게 곁들여서 먹는 게 더 잘 어울려요,abstract_flavor_smell,harmony_with_others,,174730,"['하이볼', '너무', '맛있', '음식', '곁들이', '치즈', '과일', '간단', '곁들여서', '먹', '게', '더', '잘', '어울려요']","['하이', '볼', '너무', '맛있', '음식', '곁들이', '치즈', '과일', '간단', '곁들이', '먹', '게', '더', '잘', '어울리']","['하이', '볼', '너무', '맛있고', '음식', '에', '곁들이', '기', '보다는', '치즈', '나', '과일', '로', '간단하게', '곁들여서', '먹는', '게', '더', '잘', '어울려요']"
신평양조장,5,재구매 늘 믿고 먹는 막걸리 이 더운 여름 포장도 시원하고 꼼꼼히 해주셔서 좋습니다,package,,,207539,"['재', '구매', '늘', '믿', '먹', '막걸리', '이', '더운', '여름', '포장', '시원', '꼼꼼히', '해', '주', '셔서', '좋']","['재', '구매', '늘', '믿', '먹', '막걸리', '이', '덥', '여름', '포장', '시원', '꼼꼼히', '하', '주', '좋']","['재구매', '늘', '믿고', '먹는', '막걸리', '이', '더운', '여름', '포장', '도', '시원하고', '꼼꼼히', '해주셔서', '좋습니다']"
안동소주일품(주),4,남편이 좋아해서 자주 주문해서 먹어요,none,,,268142,"['남편', '좋', '해서', '자주', '주문', '해서', '먹']","['남편', '좋아하', '자주', '주문', '먹']","['남편', '이', '좋아해서', '자주', '주문', '해서', '먹어요']"
우희열 한산소곡주,5,한 달 사용기 지인 선물용으로 딱이네요,none,,,177831,"['한', '달', '사', '용기', '지인', '선물', '딱', '이']","['한', '달', '사용', '이', '지인', '선물', '딱', '이']","['한', '달', '사', '용기', '지인', '선물', '용', '으로', '딱이네요']"
